gene_names,pg_n1,pg_n1.1,pg_n1.2,pnl_n1,pnl_n1.1,pnl_n1.2,pg_n1n2,pg_n1n2.1,pg_n1n2.2,pnl_n1n2,pnl_n1n2.1,pnl_n1n2.2,pg_full,pg_full.1,pg_full.2,pnl_full,pnl_full.1,pnl_full.2,n1_size,n2_size,gene_ind,gene_name
ENSG00000227775.3,0.8000541519147627,0.05767062392146757,0.6220014838066072,0.9708104754830362,0.038502478227883774,0.5687313720459087,0.8638879562367456,0.9141749921713784,0.5900309001778126,0.8295580112172011,0.7036773114389319,0.9934518479582992,0.975456803759874,0.28038319060902944,0.3418028242817027,0.7641323644046002,0.2550348843039505,0.7727168044835222,40000.0,138162.0,76.0,RP1-283E3.4
ENSG00000215790.6,0.9343691883045644,0.5398283151297195,0.5136473525019223,0.7601406505254507,0.580528582410945,0.22389669954975056,0.2793144117730545,0.008447074049771866,0.02114393161372345,0.06849634248675864,0.02168674062822716,0.049805808679852966,0.041751830040507164,0.7490102331284488,0.6999582984476225,0.04795698555483824,0.2620398377139025,0.9733125387626402,40000.0,138162.0,77.0,SLC35E2
ENSG00000231050.1,0.6681522550353347,0.7656164193861601,0.18030811363742355,0.6553863921151333,0.8743970218643466,0.6568814755410204,0.2746924017431143,0.4450132612812943,0.3553368193260517,0.8828763333419136,0.801729096688482,0.9468105835512702,0.4131006213150128,0.08141027581900065,0.2061470981879115,0.2581702297111561,0.6775713431301302,0.5654603776014094,40000.0,138162.0,80.0,RP1-140A9.1
ENSG00000067606.16,0.8478285058750987,0.1778950540291225,0.4656029823595728,0.848645537938395,0.1774659233789919,0.4935275290769238,0.7551163313156722,0.7000169937752021,0.4929584661862935,0.7899973028036413,0.7346344886880432,0.4869084208358888,0.29792406821024914,0.9940784276435356,0.6309742147645139,0.2986092692918179,0.9509491448419559,0.6034435137435754,40000.0,138162.0,84.0,PRKCZ
ENSG00000116151.13,5.870305622867553e-05,0.9341604313740934,0.4303605255031726,0.0004909726448155811,0.963296261492555,0.8531712266003063,0.03163951680092987,0.5244745376027311,0.09173478420547512,0.034555763758466584,0.5194740816637333,0.10171699623320232,0.5328091682526019,0.2005560434875935,0.13168103807396858,0.592728819092755,0.310428933144835,0.12947052444598364,40000.0,138162.0,91.0,MORN1
ENSG00000149527.17,0.7105185845013681,0.06105515475665822,0.2297648277116855,0.7100351313882369,0.1474371956437249,0.3771945663012117,0.10181128852115053,0.6779670649349333,0.3441493633907582,0.11379087083955455,0.7444209905420807,0.41121374686198187,0.2703821778278163,0.5642129519440789,0.1956562143953472,0.27148406383140417,0.5355814261812191,0.19626937529614547,40000.0,138162.0,94.0,PLCH2
ENSG00000238164.6,0.5813511663360863,0.8427023316001925,0.8668011810115718,0.7625564745732147,0.8616424620716925,0.8299063114787635,0.5160318095177435,0.5901362318476269,0.6043389626111615,0.5207216439494704,0.5912449740001781,0.6010089082328138,0.6377061628684144,0.9205086380966256,0.663130312732093,0.6369857616551093,0.9072280423371832,0.6579888901647015,40000.0,138162.0,100.0,RP3-395M20.8
ENSG00000228037.1,0.6816604374578076,0.08179986785913905,0.8451597512103128,0.8670665463371591,0.08407551804817417,0.8130200682682467,0.6171531649258051,0.24846399601660885,0.9818247798550704,0.5512565055176039,0.4891422002601121,0.7841566204260059,0.899216990196406,0.5986125000191292,0.7019169952574205,0.9799526390112115,0.9737015716083952,0.7517589181387365,40000.0,138162.0,102.0,RP3-395M20.9
ENSG00000157870.14,0.579624683237451,0.6821760911096407,0.5966249051824958,0.6040462007494108,0.5285340982127078,0.3558400637002748,0.34616414572109466,0.8538865523813193,0.6810343413998701,0.6822923012504523,0.8231980694952159,0.7048923896303547,0.9068848626528474,0.556395023241079,0.9162481122663748,0.6736807264871303,0.5435279642109454,0.8883768622982293,40000.0,138162.0,103.0,FAM213B
ENSG00000142606.15,0.1683437969285144,0.2708030628278325,0.6050382469592624,0.1636225199696695,0.5924107468065513,0.5868341394741554,0.5406547861314596,0.36590330040658897,0.454374362168846,0.6279572709106428,0.4391580993572066,0.6098774296027349,0.2844773431379702,0.7507002983919332,0.3613494034751873,0.458664798435044,0.7151841724419639,0.3621046504911424,40000.0,138162.0,104.0,MMEL1
ENSG00000215912.12,0.5074717574321242,0.5940805812971957,0.4903586433158333,0.5555749101420698,0.6446452417627848,0.4816557496940596,0.8412657520078057,0.6218119145677272,0.3810797448456902,0.8737944923462837,0.7453576401521359,0.20518871483066092,0.737292730616836,0.5721630267011507,0.8554832885725822,0.8153320730931999,0.5540538817765156,0.7056155058947521,40000.0,138162.0,105.0,TTC34
ENSG00000116213.15,0.4529534251003058,0.3610141457715206,0.13803913944596774,0.4434706575002621,0.3676728193329625,0.09654366561672688,0.28029195576181243,0.0018786709318344746,0.0067443927944787615,0.16131961264214936,0.002218454331043698,0.010071855771981518,0.7174452094713655,0.127028041343127,0.6945383288226143,0.7587237782638716,0.2160078004231718,0.7855553672134873,40000.0,138162.0,110.0,WRAP73
ENSG00000235169.7,0.43670674663767495,0.7276730531893679,0.5227287787108102,0.4550906147490118,0.23726729462954035,0.3352392235762353,0.6712739361956755,0.5140072897532755,0.941805269305938,0.8336903856426668,0.6565958114385452,0.6826153634205343,0.7430338369616287,0.4467834164009232,0.29549727457342106,0.7637304634698955,0.8410918971642036,0.4358834511280263,40000.0,138162.0,112.0,SMIM1
ENSG00000116198.12,0.5205132495534917,0.5400174974777536,0.9033511582875604,0.485733381655255,0.4926692179743203,0.8375235956487485,0.1747692240255878,0.6119263046580716,0.05101140965682037,0.4897536639990816,0.6705899632258914,0.20121748173829748,0.6431043620843278,0.311743578762476,0.4674572688792621,0.985389350619313,0.8795814388859466,0.8329736585046053,40000.0,138162.0,115.0,CEP104
ENSG00000198912.10,0.0393330911470053,0.4635625172079703,0.4933531195730146,0.029440586204716807,0.4346842755604057,0.4987414319139377,0.9204734746961759,0.5803547395461643,0.3064882142463629,0.97199654328567,0.6985352134139602,0.4139495180009718,0.9082517740291682,0.3243382811893545,0.8990411270662761,0.9697478464639839,0.442598284689969,0.7954119353410944,40000.0,138162.0,117.0,C1orf174
ENSG00000069424.14,0.8816405238071262,0.37119500257506105,0.5850641261769263,0.9080876157900292,0.3929582747696483,0.5403726966412399,0.9762628764250862,0.8219705082300808,0.13564729193722394,0.9737604291984612,0.7697195821200297,0.14147979885477305,0.6937986263298778,0.6244312507729712,0.7020172050530005,0.6409777768724372,0.6172544582043292,0.6577465912157825,40000.0,138162.0,119.0,KCNAB2
ENSG00000116237.15,0.3969878917714684,0.2418620278535615,0.9298992783379216,0.3927054540281153,0.046921431489575095,0.4757285134059994,0.5744353214285675,0.34020213632077123,0.3388434229980625,0.5250312791720346,0.3592540319255629,0.3754408839701213,0.6032283704563015,0.5825045317342417,0.9803155535255316,0.6052710881893917,0.4295188708434909,0.9285563350093212,40000.0,138162.0,123.0,ICMT
ENSG00000187017.15,0.19357883350106667,0.7352317242391229,0.9206193068211108,0.3992989914432664,0.5588315469206968,0.8221749621231121,0.7044956967181153,0.7770846472580901,0.26324674723830144,0.6502206992963249,0.7377379215983375,0.2600485099851336,0.4419596418018121,0.4815959933209962,0.24799311194423265,0.4944097873217208,0.5387107050699469,0.27268723973938896,40000.0,138162.0,126.0,ESPN
ENSG00000171680.21,0.1897601442838611,0.711496828133854,0.31162650450397805,0.1825132909581423,0.6629843650134002,0.3153405600965411,0.8915639415401226,0.7796034962448863,0.8272470340168508,0.8520652063333614,0.6141546290606427,0.9203153610974808,0.1376115333372673,0.4851257888065518,0.7272865917819944,0.3700303344758869,0.4839579665593209,0.7888079401961106,40000.0,138162.0,128.0,PLEKHG5
ENSG00000204859.12,0.6343520200158905,0.051620585047481966,0.030260244064204345,0.9688997642547768,0.08044713302364646,0.05048697817385956,0.4233911813058275,0.13486308695866686,0.13112246470150074,0.20432204528173975,0.2785081008514447,0.5104270283393907,0.5973799562034572,0.1736305111253739,0.41011043711480105,0.4181187460505862,0.17394869420537645,0.5123357356807441,40000.0,138162.0,130.0,ZBTB48
ENSG00000116273.5,0.898437432671442,0.4389912259214143,0.6607997027814629,0.7361376894466496,0.5935080880395636,0.6092954201306748,0.5842759358355576,0.5874212812779958,0.23650362058941465,0.9326127313735716,0.985746190210691,0.32209833573009433,0.06968181440464066,0.8179547433774929,0.1869679973294228,0.12021674189935075,0.7670114713525029,0.3408778442999063,40000.0,138162.0,131.0,PHF13
ENSG00000049245.12,0.3129675185395157,0.0902405606588144,0.4405166288648852,0.3841877960045295,0.11507990204248035,0.41798847595854427,0.6329391828707929,0.7952832192863132,0.6933988661557104,0.6969826768125509,0.7581266881225843,0.9226737313262424,0.3109265665379916,0.571410643642131,0.6633672955867838,0.3722675178590502,0.6218815762211004,0.7628299799177762,40000.0,138162.0,136.0,VAMP3
ENSG00000142599.17,0.8464483393267177,0.34214118145162603,0.5716743908144476,0.8451998693069644,0.2553402791924507,0.6776548799469779,0.9373897721455021,0.11504525968883295,0.5385248336983832,0.95218883569315,0.09918707165672584,0.6406874643041387,0.2288322450327875,0.3250778588973824,0.9278188684238636,0.17001187848292826,0.2115845572268321,0.6516776722301689,40000.0,138162.0,145.0,RERE
ENSG00000228526.6,0.11340910003818733,0.06309651615463835,0.28201668802904994,0.12201787316955473,0.07985575132511961,0.28615285975485194,0.39826002647790015,0.28919996722812824,0.1976131219185684,0.3826436574235141,0.3990056328555175,0.1225057617204426,0.388637649517018,0.5937657600551156,0.16669061751137434,0.5357242439217028,0.6551542665033621,0.2210092958539489,40000.0,138162.0,153.0,MIR34AHG
ENSG00000054523.17,0.9830914845834212,0.042777492081906905,0.278857281037716,0.9847131986936756,0.041502122487438654,0.30138219425331164,0.5239967261956875,0.5747652785408937,0.6336854887566692,0.4016362040927137,0.867731494044338,0.6087701488183135,0.3301174540884736,0.8516544911357307,0.07611380924311227,0.2381516160311984,0.9539110267710554,0.06110894499607347,40000.0,138162.0,169.0,KIF1B
ENSG00000241563.3,0.4760063787484804,0.002518771496005393,0.9907365461261068,0.8476604021955286,0.8543173880916116,0.7564545540457107,0.3993835176037477,0.10609076864445728,0.8421161697974082,0.4894331424171801,0.9343602802389644,0.362587144849421,0.3987409401400087,0.5195811504889642,0.2211346936874374,0.9138141311910865,0.6633152371378318,0.7267558692204094,40000.0,138162.0,172.0,CORT
ENSG00000142655.12,0.6747383720960876,0.7873888950619804,0.6019005709437761,0.6986579568881215,0.7933441666710549,0.93247841557579,0.4714797566623901,0.6384714911570541,0.4999064425320582,0.5669803529785193,0.6011519100277818,0.465202481187684,0.722662765217112,0.9012184609824088,0.7296990894754665,0.4227157724884323,0.9425522747419872,0.9921186791880952,40000.0,138162.0,174.0,PEX14
ENSG00000198793.12,0.8659546503103359,0.9827967278750621,0.9349907936869436,0.8182073164918785,0.9471173255684404,0.8502173962743211,0.8870074987234684,0.910922634872845,0.9701940037679676,0.9515416428913096,0.9808239609733288,0.9568765578677346,0.20684500238876788,0.6966594823563196,0.09421765299483713,0.3697322914374509,0.5500688886796903,0.1179733870114002,40000.0,138162.0,185.0,MTOR
ENSG00000116661.9,0.005025322862842725,0.13705707535990785,0.05826662124623605,0.00637001899834129,0.14139954119392406,0.05516470920250032,0.16554954560855306,0.9234588678479164,0.2953525065496314,0.1896157762384979,0.9856883343226496,0.2717791130142164,0.11270484454630335,0.03440135568767023,0.3397493285495305,0.11808837793488433,0.03191905710427352,0.3874591913389173,40000.0,138162.0,189.0,FBXO2
ENSG00000177000.10,0.7545420287066842,0.2436926219978237,0.5192035986944498,0.7137563879495409,0.1910084515529204,0.6800606477945859,0.1873496994135359,0.06833922003419769,0.6176826275218092,0.22174029179559396,0.1087815965264396,0.9197354776490158,0.5628077855884139,0.5340866894344385,0.9090346767978891,0.17595343460283086,0.6632227130600343,0.4937059869922493,40000.0,138162.0,194.0,MTHFR
ENSG00000011021.21,0.1257307167523016,0.3987165175543588,0.6124136155617996,0.1182767127144762,0.4978513422865201,0.744260568742573,0.9348944700100827,0.5294913908593623,0.9846751883420636,0.8341758198976429,0.5074573539796636,0.8219261747114809,0.3484094985149785,0.851994401280563,0.5940858626168519,0.8216473445431349,0.8569357947369924,0.4322115378535276,40000.0,138162.0,195.0,CLCN6
ENSG00000242349.5,0.4102094102085847,0.3054574655133721,0.66902814750034,0.5091812031482226,0.21781744789959195,0.5748335221269851,0.1972860462528399,0.4524874172612945,0.4066109533835993,0.06508359732008448,0.24519827589216436,0.3759278753701709,0.8466862583116479,0.3952423624342096,0.7923246761811981,0.6447510450018297,0.21802125277541606,0.3180623634860183,40000.0,138162.0,196.0,NPPA-AS1
ENSG00000116685.15,0.5312961001812733,0.2269757005698016,0.510764254395077,0.5052066639787407,0.1969938162705887,0.7875908885293477,0.8638326953863507,0.6111860117744488,0.4079408803925737,0.6455345192034754,0.3980346252862568,0.433386417901172,0.28798657483884216,0.5540513189628538,0.8527663971592199,0.2663179380783283,0.4522451307326089,0.8186023349955356,40000.0,138162.0,199.0,KIAA2013
ENSG00000083444.16,0.7223343406619469,0.4128472633951049,0.22000169633816197,0.8984813805237162,0.4128756030502212,0.3060803898087566,0.5602396269625857,0.8055957700848737,0.6046061271597527,0.4184280556033946,0.6700776735326095,0.4836237587990194,0.8149124636521213,0.967242612921936,0.7460589494172003,0.6212400763143058,0.6512153615573528,0.7772420908531195,40000.0,138162.0,200.0,PLOD1
ENSG00000116688.16,0.3307408706967677,0.5317985305718356,0.4766383763550318,0.5472176993009468,0.5326883589308005,0.6743226334069445,0.9604732401302996,0.42023763470885545,0.4691643451175064,0.945484479437354,0.7811518189359591,0.7196304303438935,0.6993022250525704,0.9297391832148738,0.3336130779767583,0.5082478945838806,0.4722850008768332,0.4810923609709671,40000.0,138162.0,201.0,MFN2
ENSG00000116691.10,0.3077307536812762,0.3238677495566248,0.352267513199229,0.5294808977388896,0.27837714280761644,0.2679025016742081,0.4433309389865945,0.968556788640772,0.12044626371726112,0.6804369320136548,0.7658275483302155,0.1622839868690543,0.3400778217682503,0.4030970168795027,0.6411318059463406,0.6540309766574778,0.5237238665431493,0.7335472734493909,40000.0,138162.0,202.0,MIIP
ENSG00000228140.1,0.8136882041730437,0.6208839189749162,0.535009647156144,0.7378007627655383,0.6166173386790611,0.5589868279372419,0.3288790452017193,0.2134183957643252,0.3145761840352262,0.2521523911144682,0.26597808283811103,0.3453995379899434,0.7006733373115868,0.2475981413061195,0.3217770912639605,0.6234445451604569,0.3389491529014308,0.4528816284414842,40000.0,138162.0,212.0,RP3-467K16.4
ENSG00000197312.11,0.765836677725302,0.7514183148078853,0.5851903892033801,0.4550226051006026,0.9192867267252174,0.767472884395261,0.8403438650666788,0.8324172017162167,0.8575024748465347,0.8231151301784598,0.8124005886587055,0.8833336046550787,0.5295452849709318,0.9819859729199484,0.4699904890367278,0.8242675392466685,0.9780653339665588,0.3351576405080784,40000.0,138162.0,221.0,DDI2
ENSG00000116786.11,0.4256093920481947,0.7398245789927881,0.09991444688671376,0.4266385675106469,0.924370442167937,0.09884753059234323,0.8943536404066807,0.6743203942796846,0.3470451338473324,0.974777580081276,0.5910395095812039,0.4061942153012038,0.4929801111667499,0.9493104116043902,0.11459654921844754,0.5382947655946657,0.8473752717863214,0.1847497185888326,40000.0,138162.0,222.0,PLEKHM2
ENSG00000162461.7,0.5954596616105067,0.3858291093504917,0.5546431152918486,0.6037726416706329,0.22418512501440224,0.8270476214205363,0.3140831066112407,0.3232990408833428,0.10446227929473877,0.37670687533945335,0.4953196258497698,0.15462427111798208,0.9584272102778736,0.8748098662526501,0.9391729938017128,0.9876535572264432,0.9850483998505788,0.8038699433905181,40000.0,138162.0,223.0,SLC25A34
ENSG00000142632.16,0.5365522002155625,0.2136921158232494,0.029993445616286394,0.4775964221161793,0.21736039718030611,0.06823727363897683,0.06383732565906892,0.39381081298111603,0.6511665615984372,0.1545258901074464,0.1761963215497974,0.9296546444567012,0.016455586965512917,0.03340849089125157,0.8032461815220949,0.025338169645463864,0.047278832831989887,0.6077113477180465,40000.0,138162.0,234.0,ARHGEF19
ENSG00000237276.8,0.4952952858795221,0.7565263706895908,0.7888674388115336,0.4506459010357116,0.8735647577734071,0.9029638312096656,0.8144690908626986,0.04846100118565813,0.8973254762790738,0.4153398081471149,0.16228744422784688,0.3720859393560341,0.05831314538186859,0.08305948026532184,0.05144441395204614,0.1935809793781101,0.551300850584829,0.39378674405911496,40000.0,138162.0,235.0,ANO7L1
ENSG00000157191.19,0.8356448190625739,0.6245119457770405,0.6876697554126117,0.6191452197603646,0.6870077491736644,0.7383397720082994,0.24559115386914046,0.21794070523173345,0.4647315737176387,0.2725557342362337,0.21848643366152976,0.3744046262979045,0.7873098008286846,0.017162599360305956,0.28524673514243776,0.7566238589511557,0.04218201315490401,0.2678250353884045,40000.0,138162.0,240.0,NECAP2
ENSG00000226029.1,0.4091961230682838,0.048618488655144516,0.4260796880357788,0.8815657489195817,0.09837225072520082,0.6579429951724993,0.9806243293618044,0.854599648401285,0.9350780508252851,0.8852542732244153,0.8690002534968916,0.9974543090749892,0.041558623307167315,0.293522645955799,0.2074144456267896,0.5215828769416352,0.5507880594196698,0.7846129070234106,40000.0,138162.0,241.0,LINC01772
ENSG00000080947.14,0.07302983756841643,0.28092918142159146,0.1808618969395064,0.07040791964104158,0.4532809248339305,0.3121544114007445,0.9867154045969344,0.3532782524608127,0.8819932489659434,0.8144105805231895,0.2904435807097144,0.9276040501102568,0.3115611283936364,0.9178668084001692,0.8206240213726804,0.5439572346341655,0.9273568098757116,0.6746333358173388,40000.0,138162.0,242.0,CROCCP3
ENSG00000219481.10,0.4763010130541672,0.5123476779535653,0.5666802633821251,0.5081827813223185,0.6473669604682827,0.2512278189849568,0.8510858985430215,0.09804836062649046,0.5744298026662932,0.878020680478292,0.09265292668459464,0.5616328065320846,0.2413076873304137,0.7472018135589599,0.2294173486556078,0.2701498509341321,0.8402052119538044,0.3529760089958063,40000.0,138162.0,243.0,NBPF1
ENSG00000186301.8,0.8773966878199041,0.982931755238629,0.7923548552046097,0.8773552052098942,0.9874103871091422,0.7962297282931574,0.9259622979254968,0.7187251205930968,0.9962933962128704,0.9656945466518291,0.7399291699215986,0.9812802689897708,0.708764167553273,0.4794209626303276,0.6736685290069948,0.706853666357695,0.5345150760012254,0.6673266590048015,40000.0,138162.0,244.0,MST1P2
ENSG00000215908.10,0.4888697790014858,0.3245880931405295,0.6544143371018211,0.4943611968025569,0.3225902663771113,0.9197508464155292,0.8201737315666685,0.7835427867622186,0.6904074768027824,0.8300781332707996,0.8066343060813939,0.7139905072868433,0.41838929702451,0.9506593989465336,0.5357280123173538,0.5509868385597328,0.9648030324503856,0.4438283305231431,40000.0,138162.0,245.0,CROCCP2
ENSG00000186715.10,0.08822440130237959,0.2865174246463719,0.6895321174095044,0.09323690974542563,0.3857885150178405,0.487112603837258,0.225525427836875,0.9566887987868072,0.8453554180207987,0.2655086689412602,0.9570222784177927,0.6421968857261704,0.4122036677351074,0.2454207081587033,0.6251472709085517,0.5132497947582306,0.21320023493514567,0.5181259969724121,40000.0,138162.0,246.0,MST1L
ENSG00000058453.16,0.4676123779880448,0.8690176884281359,0.048521072862877566,0.481236320200695,0.7726200222745191,0.0860660981382304,0.9539993296711238,0.17465431786406022,0.37922487382205183,0.6054357075224015,0.23465987026581897,0.46256526135500603,0.7198024754917549,0.8923326873507291,0.2558833931981755,0.6940193053506939,0.8737819862573617,0.3046409786217253,40000.0,138162.0,250.0,CROCC
ENSG00000117115.12,0.8615640807912636,0.18019088932980246,0.12227493819258466,0.7947504092941688,0.3404244255995997,0.17818669627545655,0.08580375148764095,0.9569991425236728,0.7464498185436553,0.09733114055552618,0.6305994193259763,0.9816163510853372,0.9227668606031816,0.4683914986101679,0.9394985457453582,0.6753849728808774,0.5048235822966194,0.5975329980371364,40000.0,138162.0,253.0,PADI2
ENSG00000276747.1,0.027417225816629892,0.9257057271805044,0.4926335183684327,0.021380827322635774,0.8389492090627054,0.4250870874639641,0.9855341755338558,0.8176470097514252,0.9768650794976871,0.7383122092092206,0.5052963761340987,0.9857579519318396,0.7693890641409167,0.7029030482211004,0.7769692072164524,0.9256766548350509,0.8105655929410829,0.5537715270043474,40000.0,138162.0,255.0,PADI6
ENSG00000179051.13,0.917481451147335,0.05856814732041775,0.1490615944051316,0.8309759308631777,0.05861074140870207,0.17653414472051038,0.03835338613832349,0.5671411707450223,0.10207512169961523,0.09638338728876507,0.6495796307039677,0.131597984540167,0.7153436809599578,0.6864548394661736,0.9099304022334208,0.6893463475094104,0.6571881903759826,0.9502380023947496,40000.0,138162.0,256.0,RCC2
ENSG00000040487.12,0.1501408400196833,0.03891528919821334,0.7681281618607373,0.1718197330818093,0.06185140011787942,0.7764302137549999,0.4344874055635849,0.320932154083964,0.1448427812186089,0.2116915847793095,0.7957286611153579,0.7324584966310672,0.006982617715883689,0.8735278411898691,0.02195208775494504,0.03819992059929138,0.564712010826754,0.24460250072463946,40000.0,138162.0,268.0,PQLC2
ENSG00000173436.13,0.7883793067273563,0.5156479737957343,0.2020207104357812,0.8295020196571308,0.5166162423878531,0.2279154008376077,0.8999726630930438,0.24828315411118745,0.6820926401256788,0.98829883511508,0.30241547672213565,0.5924331290633646,0.5499948952725245,0.09255479413902018,0.6559821373103523,0.7499967922823036,0.09669151207877344,0.6579650166653672,40000.0,138162.0,270.0,MINOS1
ENSG00000158748.3,0.010217814956470877,0.06864117107617178,0.027430899500636197,0.0090740054728111,0.04416931489669574,0.02850408439276915,0.15418645432201472,0.295424802352095,0.960843759242177,0.17791535203403386,0.3867496435401526,0.9537469820011766,0.049896671562715406,0.028256791988417414,0.1945102643848841,0.05101267546549785,0.06421472430714728,0.2319051580432299,40000.0,138162.0,273.0,HTR6
ENSG00000169914.5,0.3480847906243314,0.9446482611850359,0.9746923431443012,0.3363639246629254,0.7619732717924493,0.938116323194333,0.9380125348915598,0.7191097760693539,0.8647384863156273,0.9729008357894746,0.7570078234892789,0.948410292349108,0.3724779327478125,0.9969670506718264,0.8804842897992391,0.4874480430018453,0.8114654914400447,0.6483219707572696,40000.0,138162.0,275.0,OTUD3
ENSG00000158825.5,0.39522568132135816,0.2603608975436498,0.005566723921851907,0.32440860417002604,0.19282664178316847,0.0055905759596004785,0.22989734349085375,0.02037351822149126,0.8912777323802138,0.5479166692054339,0.011728934218216469,0.8417959818463968,0.5975923496571184,0.0974125723560818,0.16189312307871728,0.4977515690691797,0.20801428789945814,0.4311947929144171,40000.0,138162.0,283.0,CDA
ENSG00000127483.17,0.10421266728324348,0.9153079140968688,0.14188829164816513,0.1278161289647591,0.21938447722234064,0.25762025462786003,0.8720949066013992,0.13882320678007826,0.88204079262669,0.9025468230079166,0.41166579341024057,0.9966043631488046,0.9606116963725096,0.11684474015446256,0.050633529550313326,0.7884709917863103,0.365246032843148,0.29819226982911096,40000.0,138162.0,288.0,HP1BP3
ENSG00000117298.14,0.16088196427207244,0.20430107244264956,0.8826940466042373,0.15884465538311615,0.20433445793224575,0.5952410249981048,0.4407095319488169,0.20410936795791135,0.2205558533148306,0.4536479648442845,0.15588358415648504,0.14055395716698926,0.09422408392399978,0.42634052772083775,0.4949279130111387,0.10579957699590617,0.5252972752091634,0.5319095131625275,40000.0,138162.0,292.0,ECE1
