gene_names,pg_n1,pg_n1n2,pg_n1Andn1n2,pg_full,pnl_n1,pnl_n1n2,pnl_n1Andn1n2,pnl_full,n1_size,n2_size,gene_ind,gene_name
ENSG00000157870.14,0.567664803447494,0.9099461408134987,0.8406513512801008,0.936881782169743,0.916891904233113,0.5932485596455495,0.8538131411756832,0.5792301289117414,60000.0,118162.0,103.0,FAM213B
ENSG00000142606.15,0.04072651766310065,0.6743154403640625,0.08666606164154189,0.9339913200688965,0.029645261321103566,0.8429402798855301,0.07077115153591845,0.6769314744685887,60000.0,118162.0,104.0,MMEL1
ENSG00000215912.12,0.43454608835109376,0.3641254141513712,0.39805078514469294,0.7486638252965143,0.5810024041010539,0.37299753800523044,0.4743541265710359,0.5206393075029767,60000.0,118162.0,105.0,TTC34
ENSG00000116213.15,0.16690487420316408,0.15191176214669072,0.15908563263689313,0.8782047195933564,0.18377347586147225,0.15210024572771125,0.16658243072447126,0.7048435078448787,60000.0,118162.0,110.0,WRAP73
ENSG00000235169.7,0.4875528813155572,0.2216429669763036,0.32388127423132296,0.5809245606351959,0.7640627397910664,0.36744819152201547,0.6000541955536121,0.808107286652394,60000.0,118162.0,112.0,SMIM1
ENSG00000116198.12,0.599750375345777,0.722552667861562,0.6678841988858313,0.9036184737098043,0.7095901521155665,0.6498298150651973,0.6814969081323472,0.8324175521353991,60000.0,118162.0,115.0,CEP104
ENSG00000198912.10,0.5833228105643365,0.734299559141431,0.6689405415583272,0.2610227304150524,0.4624676362642151,0.7810851406757174,0.6599079838834037,0.45016378317751526,60000.0,118162.0,117.0,C1orf174
ENSG00000069424.14,0.5480562841690607,0.7368038002157548,0.6566769055865518,0.5440010757942698,0.5328190362019867,0.7582038510487636,0.6668686096912833,0.46039427603077115,60000.0,118162.0,119.0,KCNAB2
ENSG00000116237.15,0.6175501253299297,0.02272039646636559,0.04648044351519742,0.3082012776568782,0.5197843904008718,0.14675701696208948,0.2539623465734593,0.4000249831345373,60000.0,118162.0,123.0,ICMT
ENSG00000187017.15,0.02577922816133721,0.8574016720434152,0.06139886630016905,0.24842028046492404,0.018005699165124678,0.8276903130158837,0.039592775789087375,0.27738401304828464,60000.0,118162.0,126.0,ESPN
ENSG00000171680.21,0.6507846398144899,0.14441715945873962,0.29132018912278085,0.07671706770937542,0.6431657020142818,0.15100316634820438,0.2987991965631668,0.09487889772826602,60000.0,118162.0,128.0,PLEKHG5
ENSG00000204859.12,0.22715478489529423,0.7567061627057292,0.4822128378555881,0.21783303910871898,0.29604082102335594,0.6704159086384001,0.4757666835217472,0.7689719517307692,60000.0,118162.0,130.0,ZBTB48
ENSG00000116273.5,0.7239919647097615,0.4074636781194776,0.5853393917742152,0.33028017445324237,0.728231590608811,0.812440675462109,0.7767405511979654,0.5092137461614006,60000.0,118162.0,131.0,PHF13
ENSG00000049245.12,0.6265917723653703,0.5341875730079934,0.5821448555476508,0.723734565160117,0.7139776197506897,0.8960916396611274,0.8440300685421676,0.655948616135909,60000.0,118162.0,136.0,VAMP3
ENSG00000142599.17,0.015455855539731556,0.6520216019778776,0.03162962570633476,0.13926064550444783,0.025406574001199056,0.6491218166687758,0.052585795412517844,0.15232369779706062,60000.0,118162.0,145.0,RERE
ENSG00000228526.6,0.24295619913761024,0.730953298872089,0.4748564094247737,0.7337600007914749,0.22683178635683554,0.6906734762256856,0.42583680185779926,0.7680343461627286,60000.0,118162.0,153.0,MIR34AHG
ENSG00000054523.17,0.2805343994451056,0.223204369509154,0.24930433314594858,0.10272067666943818,0.20694080917652913,0.22322893108677094,0.21482481246783663,0.8826888334428374,60000.0,118162.0,169.0,KIF1B
ENSG00000241563.3,0.3372885393337431,0.9239230303796885,0.8364266238218641,0.29327631995635106,0.570138775116392,0.579256937441352,0.5747134697045008,0.3555645515668519,60000.0,118162.0,172.0,CORT
ENSG00000142655.12,0.4629379400592405,0.9325205276267654,0.8676400080014716,0.9173881053245054,0.5130549025243031,0.9594248408793755,0.9205276998985903,0.9296245329189713,60000.0,118162.0,174.0,PEX14
ENSG00000198793.12,0.8823409266958719,0.9605239025041893,0.9406556975124933,0.736284669461652,0.8525972635788515,0.6688985845824117,0.7906676580174599,0.7704151963663312,60000.0,118162.0,185.0,MTOR
ENSG00000116661.9,0.6210559627098025,0.2603090799375443,0.4164338734636044,0.5879982897299412,0.6243147500653417,0.9478777835133355,0.9044868468971263,0.8940611077374894,60000.0,118162.0,189.0,FBXO2
ENSG00000177000.10,0.24519380464624357,0.05571463720991271,0.0925277961658178,0.9143936312464918,0.9866828166447486,0.06084388799187823,0.9661220026300841,0.7638151218267644,60000.0,118162.0,194.0,MTHFR
ENSG00000011021.21,0.953834068991341,0.568195628786747,0.9121776940525534,0.8462100586902283,0.7863665669300957,0.9993150823575965,0.9986338726198865,0.8582701358971185,60000.0,118162.0,195.0,CLCN6
ENSG00000242349.5,0.6826581281680576,0.53666628208203,0.6158850480527122,0.10616353045624544,0.9826293654170338,0.49333015434978095,0.9653221939488605,0.2743396901270846,60000.0,118162.0,196.0,NPPA-AS1
ENSG00000116685.15,0.7426326370858759,0.7986245831662617,0.7734471360049455,0.7810433599680964,0.8922442069679829,0.7759147226160654,0.8529862037958116,0.7606205207268113,60000.0,118162.0,199.0,KIAA2013
ENSG00000083444.16,0.08363159162712375,0.8391527540539212,0.2572812700099044,0.2051078564913975,0.24093023869388175,0.9985112009180697,0.9970076507127834,0.23874314029141447,60000.0,118162.0,200.0,PLOD1
ENSG00000116688.16,0.1760815567952349,0.36509227206175404,0.24447654692202148,0.9863290053201941,0.2844648245348166,0.6579599582698863,0.4584628185624048,0.6440309572000005,60000.0,118162.0,201.0,MFN2
ENSG00000116691.10,0.16928278540176156,0.16401608694320607,0.16661169620484056,0.3003045562152671,0.3148406343092933,0.1841542406237206,0.23566270485741636,0.26918045271213253,60000.0,118162.0,202.0,MIIP
ENSG00000228140.1,0.9050084951243984,0.8445903422963348,0.8817491998460949,0.589929201558568,0.9425869464981491,0.14920703939994318,0.8351102675853869,0.616728540535798,60000.0,118162.0,212.0,RP3-467K16.4
ENSG00000197312.11,0.5041521559598707,0.9968603252402604,0.9937220688889301,0.4375511845659251,0.47329490439373684,0.9398559096840915,0.8819911818513657,0.48325313367650163,60000.0,118162.0,221.0,DDI2
ENSG00000116786.11,0.18355492643267507,0.16632951395020606,0.17456159406520516,0.3532609163873811,0.43179403549206563,0.18523913472323977,0.27232127363182784,0.8898213655253504,60000.0,118162.0,222.0,PLEKHM2
ENSG00000162461.7,0.23692349896397563,0.6730845225732919,0.424846362290603,0.8737650444813103,0.12667582672196492,0.8351713920362518,0.40383062808505366,0.8954915631906584,60000.0,118162.0,223.0,SLC25A34
ENSG00000142632.16,0.9257355115724252,0.2233717002329368,0.8140531645598414,0.9128560501609537,0.9364984079615173,0.44796733614618117,0.8738856077276409,0.5583297503770627,60000.0,118162.0,234.0,ARHGEF19
ENSG00000237276.8,0.12085238806069082,0.05928909320910292,0.0797728304864751,0.033389857688433056,0.09902166073716429,0.10026303127470515,0.09963860678807207,0.37491031093669935,60000.0,118162.0,235.0,ANO7L1
ENSG00000157191.19,0.12720881246657212,0.11646184989573544,0.12160998202274875,0.2552989337047601,0.22046709460809416,0.10679864539981343,0.14529445599358137,0.3162362819459543,60000.0,118162.0,240.0,NECAP2
ENSG00000226029.1,0.6031576935287729,0.7802939419578986,0.709565467940251,0.32786696414156336,0.8613575827791027,0.8342730278189272,0.8489284647519935,0.9428616977759738,60000.0,118162.0,241.0,LINC01772
ENSG00000080947.14,0.9241148311054719,0.9229204554819138,0.9235222161705832,0.9875517787159056,0.919370097936125,0.8454342899546483,0.8935856467340496,0.7717720928529174,60000.0,118162.0,242.0,CROCCP3
ENSG00000219481.10,0.3579066974495579,0.5091185171753208,0.4295583746293533,0.7958266466357646,0.9312311027153294,0.25344991163639174,0.8377518716544838,0.3665692045406491,60000.0,118162.0,243.0,NBPF1
ENSG00000186301.8,0.2164933722188826,0.9719656476150798,0.9377050189837841,0.8870991485243875,0.9504342570363221,0.8785307496279922,0.9293468300010144,0.9657703016282291,60000.0,118162.0,244.0,MST1P2
ENSG00000215908.10,0.6137704942230819,0.708292168504,0.6649762793936332,0.6180449823217773,0.6399432550516194,0.687066864643922,0.6644926420755288,0.707851385598601,60000.0,118162.0,245.0,CROCCP2
ENSG00000186715.10,0.0441646452965207,0.044194493861697104,0.04417956456995792,0.576342659236544,0.06323995372514285,0.06047818963643292,0.06182863486191448,0.9527742765674081,60000.0,118162.0,246.0,MST1L
ENSG00000058453.16,0.23655010115115932,0.870232397550815,0.6751859125674252,0.5569077462052583,0.46002514698566405,0.5277903103215184,0.4938381663039255,0.9023153446902986,60000.0,118162.0,250.0,CROCC
ENSG00000117115.12,0.3222750064143236,0.8263686937111245,0.6505079730097127,0.8790731634565753,0.6174914289771782,0.7515800023104143,0.6940598558893435,0.7405307695711829,60000.0,118162.0,253.0,PADI2
ENSG00000276747.1,0.03725225806746124,0.37491239318142744,0.07020722444202887,0.09970183655680648,0.9195418299158526,0.5640116730967708,0.8547823833236956,0.08272507865100093,60000.0,118162.0,255.0,PADI6
ENSG00000179051.13,0.6987453567574103,0.3777152717788609,0.549924533088687,0.32540341642529824,0.7983757629397367,0.5932040962745749,0.7208152527412919,0.5787564913917074,60000.0,118162.0,256.0,RCC2
ENSG00000040487.12,0.37236216667743727,0.08926024262773496,0.15096166715592008,0.28063050495963515,0.36555416128008167,0.08148461402625601,0.1394285545693335,0.506543056138417,60000.0,118162.0,268.0,PQLC2
ENSG00000173436.13,0.022301617408447882,0.11571224638209193,0.0375433777977604,0.4949680405470313,0.16776360662974743,0.2945742715407747,0.21657413958096428,0.39297455873192355,60000.0,118162.0,270.0,MINOS1
ENSG00000158748.3,0.4672370476748574,0.17540007123207602,0.27295100074816364,0.2575470006248034,0.5103956111762329,0.21097770637921742,0.32237807208184377,0.2651654154899137,60000.0,118162.0,273.0,HTR6
ENSG00000169914.5,0.1460872480371389,0.653009319990184,0.29493957478117105,0.8925036112740373,0.1533836496843346,0.6561789986424389,0.30797677955495706,0.9614268743057045,60000.0,118162.0,275.0,OTUD3
ENSG00000158825.5,0.25695460430756634,0.3283026436081673,0.2895543081212881,0.013494227431407824,0.3621021834737154,0.45759487716607783,0.4077324621579043,0.9999998893193586,60000.0,118162.0,283.0,CDA
ENSG00000127483.17,0.3425113946590925,0.7652342971515146,0.5870618484327923,0.42164255578586357,0.48097738189113437,0.48412873226125985,0.48255262912446506,0.48533070750303287,60000.0,118162.0,288.0,HP1BP3
ENSG00000117298.14,0.20757616224103115,0.5804604270207046,0.34594374228789015,0.8779761840673619,0.15164421175486925,0.5980048225652586,0.2833114267867619,0.7896852848022351,60000.0,118162.0,292.0,ECE1
ENSG00000142794.18,0.6924233203996274,0.7162444069561819,0.7046673368296457,0.8305050408848804,0.677002848957152,0.5884157197767292,0.6354745673608759,0.9311553586495724,60000.0,118162.0,295.0,NBPF3
ENSG00000076864.19,0.8844559242550984,0.3112612440143223,0.7467021999507775,0.701956082309671,0.9366671895174254,0.8562527355822678,0.9116689082312833,0.6502820353895411,60000.0,118162.0,298.0,RAP1GAP
ENSG00000218510.6,0.19462727346758335,0.3650209309749347,0.26002396096645075,0.14725771593069176,0.20019688175126016,0.945615977540242,0.8647797244029446,0.8257400702226784,60000.0,118162.0,304.0,LINC00339
ENSG00000070831.15,0.06572709372643548,0.1092186045067941,0.08218767270159605,0.03112918445438717,0.2735466562753408,0.9999999392361676,0.9999998784723151,0.305789699647786,60000.0,118162.0,305.0,CDC42
ENSG00000133216.16,0.6698605542515547,0.5636011796291612,0.6202011538446826,0.16039144872642586,0.7847739361547763,0.7144949116704367,0.7535361837254286,0.1710748153410811,60000.0,118162.0,312.0,EPHB2
ENSG00000011007.12,0.7162504728337824,0.5928841494932813,0.6610358586422178,0.4901119539017231,0.9675513769427415,0.9420965045081942,0.9583891800066058,0.26402516260869036,60000.0,118162.0,325.0,ELOA
ENSG00000236810.5,0.6919623873819276,0.5609782215080018,0.6322877264369151,0.5889420252278289,0.5966639650695094,0.6564471503647836,0.6277413338303406,0.8668858856764405,60000.0,118162.0,326.0,ELOA-AS1
ENSG00000117305.14,0.7818848229216524,0.19960495228870168,0.47514144697541955,0.6669255596471966,0.8609934308691936,0.1858871881809544,0.5970331479153289,0.9472097222349056,60000.0,118162.0,330.0,HMGCL
ENSG00000179163.11,0.9074068562321369,0.8642665032107126,0.8897476849217321,0.6422727881292367,0.6620143533235797,0.7769276846852229,0.7282088943641188,0.6721937079843894,60000.0,118162.0,331.0,FUCA1
ENSG00000188529.14,0.09227502232103035,0.25654374903854327,0.13823527215004566,0.035092927977503796,0.9403887082745553,0.4879649040766679,0.8839269010168386,0.16415784346336781,60000.0,118162.0,335.0,SRSF10
ENSG00000261349.1,0.010401920050929492,0.00307680937122079,0.004749070845211978,0.13422265846961756,0.44206320445795527,0.277438758604168,0.3492533838392109,0.3824639614147211,60000.0,118162.0,346.0,RP3-465N24.5
ENSG00000187010.19,0.09692916141248992,0.05923537769642856,0.07361462135463437,0.00782226357632576,0.4869794213075606,0.6672331587265414,0.5837636688344374,0.22824196348309544,60000.0,118162.0,347.0,RHD
ENSG00000224183.1,0.06572953726444358,0.22885750292687995,0.10376687569537046,0.14205487692790542,0.5075538674645482,0.11648350914904615,0.2095550236123142,0.22730581530976712,60000.0,118162.0,348.0,SDHDP6
ENSG00000183726.10,0.15509062416597652,0.012628254141814621,0.023465979224647104,0.042736383289515734,0.8256555463161628,0.3321038514762258,0.6547467397864257,0.028253160216439477,60000.0,118162.0,350.0,TMEM50A
ENSG00000188672.17,0.2296072262242101,0.5578990886392727,0.35843403788537154,0.19335095525267076,0.6713517569788139,0.8596425644431003,0.7979647975216664,0.8926326376109124,60000.0,118162.0,351.0,RHCE
ENSG00000157978.11,0.5955729672726443,0.14047518725213404,0.26609803678745786,0.40668525899729635,0.8465457516966425,0.0665575110886823,0.19734979984811252,0.16468377288817315,60000.0,118162.0,353.0,LDLRAP1
ENSG00000130695.14,0.36653734488169676,0.15877587381658237,0.22910905241500495,0.012605992352132278,0.40906383609585373,0.1419089297673588,0.2220477220270179,0.01259594418004234,60000.0,118162.0,368.0,CEP85
ENSG00000169442.8,0.031806892486834604,0.15436318878829997,0.05312443220368984,0.4361640419628115,0.9432748407425282,0.4081573999402287,0.8842446326375791,0.21213697117812053,60000.0,118162.0,370.0,CD52
ENSG00000060642.10,0.6631580747648049,0.011933742706184636,0.024345982217044093,0.026977028018857707,0.7576329950834224,0.6668126324869816,0.7173902175879638,0.5716428933206038,60000.0,118162.0,382.0,PIGV
ENSG00000204160.11,0.008242563535783287,0.0022632775930653826,0.00355146818281471,0.0004490507977001901,0.5666274462065188,0.7623666874186403,0.6827166370913177,0.9780266325488921,60000.0,118162.0,383.0,ZDHHC18
ENSG00000142765.17,0.27656575322348975,0.16336407417078186,0.20754132920995827,0.4169229746245493,0.3945382009728598,0.30781268846085885,0.348155787846808,0.40569711394163716,60000.0,118162.0,396.0,SYTL1
ENSG00000130775.15,0.12040019900031079,0.015000321333885958,0.026774536722380782,0.48310337271241266,0.31395567205546937,0.10347502933111585,0.16034540348155352,0.4725892417058166,60000.0,118162.0,411.0,THEMIS2
ENSG00000117748.9,0.7579159716886341,0.1662855719854771,0.3948461831137939,0.1508037862717615,0.8237700287094356,0.412409354810626,0.6874001335926878,0.5274792998193726,60000.0,118162.0,412.0,RPA2
ENSG00000130768.14,0.6742768603757683,0.2597571916841403,0.4478210044308435,0.6072715842866971,0.13141845606404484,0.24361902188634155,0.17242261682890703,0.9104250271011887,60000.0,118162.0,413.0,SMPDL3B
ENSG00000158161.15,0.26762069936325383,0.5631255768004753,0.3936795708776497,0.9942978288831197,0.2766503613489717,0.5776345228583685,0.40776646423234536,0.988030688388793,60000.0,118162.0,416.0,EYA3
ENSG00000126698.10,0.6504888864043183,0.5712754843354858,0.6126905025509771,0.8429755989778862,0.802183949488952,0.6058535356939511,0.7280705373907018,0.9830939528106946,60000.0,118162.0,419.0,DNAJC8
ENSG00000130770.17,0.1297038241880532,0.8247763505310304,0.3946096146480001,0.6954116748841916,0.22998371896678976,0.9212857248934594,0.8039952231876952,0.8283267447088745,60000.0,118162.0,420.0,ATPIF1
ENSG00000130766.4,0.06916719502961038,0.5254715711484949,0.1344717183998938,0.17380467870175476,0.7162013249024469,0.6048795390056727,0.6660236770304035,0.35554229182860375,60000.0,118162.0,422.0,SESN2
ENSG00000204138.12,0.7315033811803903,0.7824460908809683,0.7591134001085292,0.8065266015480634,0.6615036987512025,0.7505414146786291,0.7107905364068625,0.5715530858344945,60000.0,118162.0,424.0,PHACTR4
ENSG00000180198.15,0.5466252489069487,0.3123209382129026,0.41881475117840244,0.37676478770820837,0.6550512318448544,0.6819795570665039,0.6688490296451121,0.7598442023415503,60000.0,118162.0,425.0,RCC1
ENSG00000197989.13,0.8606608196597294,0.2535428729697475,0.6671349383869528,0.6348088047564544,0.48980028650259144,0.275518113414008,0.3676154294119713,0.7225952958409159,60000.0,118162.0,432.0,SNHG12
ENSG00000116329.10,0.011270099763391384,0.2427331869603438,0.021709732944296012,0.16911956995480631,0.015191281621237618,0.23801896033627512,0.028837328909469273,0.19995863700564354,60000.0,118162.0,438.0,OPRD1
ENSG00000168528.11,0.45277362115681585,0.6906172303757402,0.5828988264734739,0.6865086609772066,0.9904456698924151,0.7430465110915516,0.9814406756905105,0.8913638135551771,60000.0,118162.0,452.0,SERINC2
ENSG00000116497.17,0.9100648540975007,0.26560609298939486,0.7875731037293064,0.04356323607812046,0.8867903676922104,0.3647254297954746,0.7679675929785377,0.8921155343243873,60000.0,118162.0,485.0,S100PBP
ENSG00000278966.2,0.5536187852030242,0.4021841282993126,0.47660023151978204,0.45523799618457494,0.6762760561059464,0.6623187008570538,0.669387437010937,0.632280328252855,60000.0,118162.0,491.0,RP5-1174N9.2
ENSG00000217644.5,0.08902839140579133,0.02013353233350318,0.032918116671326214,0.7557953860884558,0.10318092878920376,0.12736102602307237,0.11405768930703869,0.42313689318537173,60000.0,118162.0,492.0,RP4-803A2.1
ENSG00000279179.1,0.8007014381928268,0.9334052412809637,0.8990378307380468,0.823952341395497,0.7339410384824322,0.6724041552074588,0.7053928372950874,0.9179939361863519,60000.0,118162.0,497.0,RP11-131M11.3
ENSG00000160094.14,0.5881726295836032,0.6769061611201945,0.6353099466733918,0.8912165272299534,0.7153930891813569,0.7749372063255053,0.7478822122485996,0.3544286834285727,60000.0,118162.0,499.0,ZNF362
ENSG00000184389.9,0.3337941213094394,0.7519498938281259,0.5684601789565932,0.49436559878232905,0.3645203408171923,0.8824623182737488,0.7600609007522573,0.3400774209752039,60000.0,118162.0,501.0,A3GALT2
ENSG00000163866.8,0.8932161826305114,0.7950195080971522,0.8585444572152738,0.2332865683193614,0.9469067289678944,0.9562442253371299,0.9520221905402017,0.2616221186036733,60000.0,118162.0,510.0,SMIM12
ENSG00000116871.15,0.6126281029408264,0.679689741143863,0.6479182584953143,0.050273663684015146,0.9533488397066782,0.7581856140826967,0.9203682967344815,0.044578456396333344,60000.0,118162.0,532.0,MAP7D1
ENSG00000116883.8,0.3226536388922281,0.6415860301886194,0.4767535798767743,0.35621713622479234,0.4101779167807656,0.6441749342169294,0.5312155228012615,0.3567043238322677,60000.0,118162.0,537.0,RP11-268J15.5
ENSG00000233621.1,0.7445287742166364,0.565414359366941,0.669037541312224,0.8585669950169048,0.7693078745301134,0.9844814475957828,0.9706439508369001,0.8621549807563633,60000.0,118162.0,543.0,LINC01137
ENSG00000163875.15,0.1688571799826462,0.1810053507244338,0.17474198381705208,0.6832282366213257,0.2144591555030987,0.38228007605614467,0.2813577422317788,0.41213083164875725,60000.0,118162.0,545.0,MEAF6
ENSG00000204084.12,0.46007603833759325,0.661207672416147,0.5672003323465881,0.19171372865090103,0.7190938822003762,0.643166485528557,0.6840538166408956,0.24983750541129485,60000.0,118162.0,555.0,INPP5B
ENSG00000183431.11,0.5190331209476774,0.7552800478187023,0.6592773623615085,0.39962820767034807,0.6355756012022297,0.5804396407085468,0.6088545926295925,0.564026988429364,60000.0,118162.0,556.0,SF3A3
ENSG00000183386.9,0.14576251954933633,0.41826513316787794,0.22841119578738112,0.0037365389813405203,0.4508591540682005,0.531252314268818,0.4909115321555575,0.09647673778330118,60000.0,118162.0,557.0,FHL3
ENSG00000168653.10,0.19408922556449804,0.737883428508882,0.4212845235805047,0.783474550237416,0.715889074542284,0.77807877211797,0.7499834476908295,0.6662764414524827,60000.0,118162.0,564.0,NDUFS5
ENSG00000183682.7,0.0022198491160274614,7.559609867785477e-05,0.0001462130418913299,4.833323812292178e-07,0.2635992859838191,0.30080391096413694,0.28131281429527544,0.02226717663826655,60000.0,118162.0,567.0,BMP8A
ENSG00000182109.7,0.0005271880299024811,7.130726996651404e-07,1.4242190073399108e-06,6.315895194775045e-05,0.0017049516142482735,0.012046538726962541,0.0029872472199891087,0.0014902553933632823,60000.0,118162.0,568.0,RP11-69E11.4
ENSG00000116983.12,0.10437090903387841,0.40628712964946617,0.17590697561499558,0.084366912931092,0.1323370004853825,0.6621475691019535,0.2751513207411226,0.12868497435253068,60000.0,118162.0,572.0,HPCAL4
ENSG00000084072.16,0.6251998103664043,0.9304214935855952,0.8770254428027969,0.07181913555500175,0.7177154984963139,0.23996479958393618,0.46043639828520483,0.0930255970421463,60000.0,118162.0,573.0,PPIE
ENSG00000043514.15,0.9912910205671795,0.7494798515232228,0.9830563343172778,0.25460845871276355,0.5535461398616919,0.6029969873368942,0.5787555344840972,0.4936086269125294,60000.0,118162.0,577.0,TRIT1
ENSG00000131238.16,0.29158658146819505,0.17846537415946,0.22375071710769368,0.826672895899771,0.7448892175988155,0.18158613764935816,0.40866887259536044,0.9246782564560581,60000.0,118162.0,582.0,PPT1
ENSG00000179862.6,0.7576504005049975,0.776773353163668,0.767532149375244,0.6033539755513195,0.8572438928764099,0.9999999936853552,0.999999987370711,0.6660760672834898,60000.0,118162.0,599.0,CITED4
ENSG00000171793.13,0.6748459864911218,0.23250694779880104,0.4213782406123984,0.10881869103915115,0.7344375521796074,0.5417476724133119,0.6524623680970513,0.97242536637592,60000.0,118162.0,600.0,CTPS1
ENSG00000066185.12,0.27166150549610035,0.880057724313577,0.7200115698192155,0.20180452194261655,0.23829930547023603,0.9721446716053967,0.9390772222422232,0.21594866749773906,60000.0,118162.0,608.0,ZMYND12
ENSG00000186409.14,0.4324626238327603,0.9036771205426473,0.8122291979230088,0.70733566723451,0.5508365453129088,0.9979876751731824,0.9959796048911559,0.949147035721285,60000.0,118162.0,610.0,CCDC30
ENSG00000177868.11,0.6240488391677752,0.25076898025346495,0.4094998645623289,0.8762137067905762,0.789520757582848,0.39258509736285896,0.6391113252654387,0.6851650437776755,60000.0,118162.0,618.0,SVBP
ENSG00000117408.10,0.35142284741104923,0.8670266354542673,0.7287189314345915,0.09906029389175358,0.29466080689967156,0.9511312541635064,0.8927555108335146,0.10843066272900914,60000.0,118162.0,639.0,IPO13
ENSG00000159214.12,0.6435315271646974,0.7186590875107783,0.6839564082302434,0.5824463788816192,0.5298123699638049,0.8118601147810522,0.7132223642224568,0.9289509844089406,60000.0,118162.0,643.0,CCDC24
ENSG00000142937.11,0.7149439993277995,0.667799442568682,0.6925734669278729,0.607092222955095,0.617797367336984,0.723358555768845,0.6758715286036632,0.7101654399111033,60000.0,118162.0,652.0,RPS8
ENSG00000070759.16,0.6572210814046604,0.3075915249974128,0.47581090057841524,0.6923539886889802,0.7756912826806409,0.628654128539557,0.7151392789430562,0.941420146630307,60000.0,118162.0,667.0,TESK2
ENSG00000280670.2,0.00944050557242282,0.008943267047520798,0.009185163600574198,0.002956014678775376,0.0329869720026017,0.0067365980461936426,0.011191894325787044,0.022955657736803914,60000.0,118162.0,668.0,CCDC163
